formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H28O3	[M - H2O + H]+	C18H27O2+	Terpenoids	0.634	Octadecanoids	0.792	Phytane diterpenoids	0.861	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.795	Fatty acids and conjugates	0.788	Long-chain fatty acids	0.631	Long-chain fatty acids	0.631	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	438	7.305	707666977156923059	707666534674598446	1502	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.815	Octadecanoids	0.821	Other Octadecanoids	0.790	Lipids and lipid-like molecules	0.950	Fatty Acyls	0.904	Lineolic acids and derivatives	0.735			Lineolic acids and derivatives	0.735	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.212	439	7.310	707666985516171748	707666534569740826	1497	
1	C16H28O3	[M + H]+	C16H29O3+	Fatty acids	0.986	Fatty Acids and Conjugates	0.421	Oxo fatty acids	0.418	Lipids and lipid-like molecules	0.642	Fatty Acyls	0.695					Fatty Acyls	0.695	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	269.212	439	7.312	707666980596252702	707666534326471150	1486	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	Fatty acids	0.831	Fatty acyls	0.286	Fatty alcohols	0.364	Lipids and lipid-like molecules	0.610	Fatty Acyls	0.518					Fatty Acyls	0.518	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.195	439	7.312	707666977265974986	707666534393580026	1489	
1	C16H28O3	[M + H3N + H]+	C16H32NO3+	Fatty acids	0.939	Fatty esters	0.361	Lactones	0.301	Lipids and lipid-like molecules	0.542	Fatty Acyls	0.603					Fatty Acyls	0.603	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	286.239	439	7.312	707666959775725728	707666534372608502	1488	
1	C16H28O3	[M - H2O + H]+	C16H27O2+	Fatty acids	0.664	Sesquiterpenoids	0.314	Fatty alcohols	0.059	Lipids and lipid-like molecules	0.701	Fatty Acyls	0.587					Fatty Acyls	0.587	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.202	439	7.312	707666994450039984	707666534347442674	1487	
1	C28H43NO3	[M + H3N + H]+	C28H47N2O3+	Alkaloids	0.443	Pseudoalkaloids (transamidation)	0.393	Steroidal alkaloids	0.323	Lipids and lipid-like molecules	0.647							Lipids and lipid-like molecules	0.647	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459.358	439	7.314	707667004487010294	707666534456494598	1492	
1	C22H48N2O3P	[M + H3N + H]+	C22H52N3O3P+	Fatty acids	0.988	Fatty amides	0.446	Sphingoid bases	0.409	Lipids and lipid-like molecules	0.686	Fatty Acyls	0.605	Fatty amides	0.654	N-acyl amines	0.571	N-acyl amines	0.571	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organophosphorus compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	437.376	439	7.314	707667013274077886	707666534435523074	1491	
1	C12H28O3P	[M + H3N + H]+	C12H32NO3P+	Terpenoids	0.243	Monoterpenoids	0.089	Menthane monoterpenoids	0.007	Organic oxygen compounds	1.000	Organooxygen compounds	0.638					Organooxygen compounds	0.638	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	269.212	439	7.315	707667002779928392	707666534259362274	1483	
1	C28H43NO3	[M + H3N + H]+	C28H47N2O3+	Alkaloids	0.667	Pseudoalkaloids (transamidation)	0.914	Steroidal alkaloids	0.199	Benzenoids	0.695	Benzene and substituted derivatives	0.759					Benzene and substituted derivatives	0.759	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459.358	439	7.315	707666999386736186	707666534481660426	1493	
1	C12H29NO2P	[M + H]+	C12H30NO2P+	Terpenoids	0.351	Monoterpenoids	0.269	Menthane monoterpenoids	0.016	Organophosphorus compounds	0.945	Organic phosphines and derivatives	0.242	Organophosphine oxides	0.510			Organophosphine oxides	0.510	Organic compounds; Organonitrogen compounds; Organophosphorus compounds; Organophosphine oxides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.202	439	7.316	707667012070312564	707666534280333798	1484	
1	C26H48N2O2S	[M + Na]+	C26H48N2NaO2S+	Alkaloids	0.569	Histidine alkaloids	0.205	Imidazole alkaloids	0.204	Benzenoids	0.812	Benzene and substituted derivatives	0.665					Benzene and substituted derivatives	0.665	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	475.332	439	7.316	707667027526323765	707666534590712350	1498	
1	C23H46O3S	[M + H3N + H]+	C23H50NO3S+	Fatty acids	0.797	Steroids	0.635	Fatty alcohols	0.249	Lipids and lipid-like molecules	0.944	Steroids and steroid derivatives	0.733	Hydroxysteroids	0.520			Hydroxysteroids	0.520	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	420.350	439	7.316	707667058316710860	707666534548769302	1496	
1	C15H24O3	[M - H2O + H]+	C15H23O2+	Terpenoids	0.931	Sesquiterpenoids	0.901	Bisabolane sesquiterpenoids	0.527	Benzenoids	0.707	Benzene and substituted derivatives	0.665	Benzoic acids and derivatives	0.413	Benzoic acids	0.543	Benzoic acids	0.543	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.171	439	7.316	707667001068652209	707666534527797778	1495	
1	C31H50O2	[M - H2O + H]+	C31H49O+	Terpenoids	0.931	Steroids	0.831	Cholestane steroids	0.249	Lipids and lipid-like molecules	0.988	Steroids and steroid derivatives	0.877	Hydroxysteroids	0.502			Hydroxysteroids	0.502	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	437.376	439	7.316	707667041115869532	707666534502631950	1494	
1	C16H33NO4	[M - H2O + H]+	C16H32NO3+	Fatty acids	0.991	Fatty amides	0.743	N-acyl amines	0.346	Lipids and lipid-like molecules	0.944	Fatty Acyls	0.945	Fatty amides	0.727	N-acyl amines	0.659	N-acyl amines	0.659	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.239	439	7.317	707667004021442501	707666534301305322	1485	
1	C11H27NO3P	[M - H2O + H]+	C11H26NO2P+	Terpenoids	0.583	Monoterpenoids	0.514	Menthane monoterpenoids	0.150	Organic nitrogen compounds	0.768	Organonitrogen compounds	0.580					Organonitrogen compounds	0.580	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	235.171	439	7.318	707667009012664691	707666534414551550	1490	
1	C14H31NO3P	[M - H2O + H]+	C14H30NO2P+	Terpenoids	0.495	Monoterpenoids	0.466	Menthane monoterpenoids	0.109	Organic acids and derivatives	0.583	Organic phosphonic acids and derivatives	0.508					Organic phosphonic acids and derivatives	0.508	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	275.202	440	7.325	707667019074800769	707666534653626922	1501	
1	C13H24O	[M + H3N + H]+	C13H28NO+	Fatty acids	0.990	Fatty acyls	0.991	Fatty alcohols	0.770	Organic oxygen compounds	0.984	Organooxygen compounds	0.973	Carbonyl compounds	0.750			Carbonyl compounds	0.750	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	214.218	440	7.329	707667040360894782	707666534611683874	1499	
1	C16H26O3	[M - H2O + H]+	C16H25O2+	Terpenoids	0.683	Sesquiterpenoids	0.543	Bisabolane sesquiterpenoids	0.674	Benzenoids	0.949	Benzene and substituted derivatives	0.898	Benzoic acids and derivatives	0.659	Hydroxybenzoic acid derivatives	0.632	Salicylic acid and derivatives	0.507	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	249.186	440	7.333	707667000959600285	707666534716541494	1504	
1	C12H29NO3P	[M - H2O + H]+	C12H28NO2P+	Terpenoids	0.492	Monoterpenoids	0.318	Menthane monoterpenoids	0.076	Organic oxygen compounds	0.999	Organooxygen compounds	0.866					Organooxygen compounds	0.866	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249.186	440	7.333	707667000913462925	707666534632655398	1500	
1	C26H50NO7P	[M + H]+	C26H51NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.991	Glycerophospholipids	0.996	Glycerophosphocholines	0.996	Lysophosphatidylcholines	0.989	1-acyl-sn-glycero-3-phosphocholines	0.970	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	520.342	440	7.333	707667026733600274	707666534695569970	1503	
1	C20H37NO3	[M + H3N + H]+	C20H41N2O3+	Fatty acids	0.988	Fatty amides	0.966	N-acyl ethanolamines (endocannabinoids)	0.369	Lipids and lipid-like molecules	0.904	Fatty Acyls	0.884	Fatty amides	0.886	N-acyl amines	0.859	N-acyl amines	0.859	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	357.313	442	7.374	707667002926729047	707666534741707322	1505	
1	C34H59N3O5	[M - H2O + H]+	C34H58N3O4+	Alkaloids	0.275	Linear polyketides	0.172	Open-chain polyketides	0.133	Lipids and lipid-like molecules	0.529							Lipids and lipid-like molecules	0.529	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	572.439	443	7.386	707667014721112885	707666534758484542	1506	
1	C14H24O	[M + H3N + H]+	C14H28NO+	Fatty acids	0.957	Fatty acyls	0.943	Fatty aldehydes	0.699	Organic oxygen compounds	0.990	Organooxygen compounds	0.984	Carbonyl compounds	0.763			Carbonyl compounds	0.763	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.218	444	7.392	707667004054996945	707666534804621894	1508	
1	C14H24O	[M + H3N + H]+	C14H28NO+	Terpenoids	0.804	Fatty acyls	0.475	Fatty alcohols	0.191	Lipids and lipid-like molecules	0.698	Prenol lipids	0.507					Prenol lipids	0.507	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.218	444	7.392	707667020249205954	707666534783650370	1507	
1	C85H153N3O10S	[M + K]+	C85H153KN3O10S+	Amino acids and Peptides	0.882	Oligopeptides	0.992	Lipopeptides	0.226	Organic acids and derivatives	0.979	Carboxylic acids and derivatives	0.965	Amino acids, peptides, and analogues	0.782	Amino acids and derivatives	0.760	Alpha amino acids and derivatives	0.663	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiazoles; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Thiazolecarboxylic acids and derivatives; 2,4-disubstituted thiazoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1447.093	444	7.394	707667025978625453	707666534892702294	1512	
1	C30H55N3O3	[M + Na]+	C30H55N3NaO3+	Fatty acids	0.969	Fatty amides	0.869	N-acyl amines	0.150	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.752	Amino acids and derivatives	0.752	Amino acids and derivatives	0.752	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	528.414	444	7.396	707667014117133011	707666534846564942	1510	
1	C86H154ClN3O9	[M + K]+	C86H154ClKN3O9+	Amino acids and Peptides	0.741	Oligopeptides	0.999	Lipopeptides	0.985	Organic acids and derivatives	0.995	Peptidomimetics	0.613	Depsipeptides	0.538	Cyclic depsipeptides	0.581	Cyclic depsipeptides	0.581	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Alkyl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1447.094	444	7.399	707667098951130311	707666534825593418	1509	
1	C64H69BCl2N8O25	[M + H3N + H]+	C64H73BCl2N9O25+	Amino acids and Peptides	0.989	Oligopeptides	1.000	Vancomycins and Teicoplanins	0.996	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.996	Peptides	0.951	Oligopeptides	0.857	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Lactams; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Benzene and substituted derivatives; Polyols; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Secondary amines; Diarylethers; Aryl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	1447.428	444	7.399	707669010085764549	707666534867536466	1511	
1	C16H20O3	[M - H2O + H]+	C16H19O2+	Terpenoids	0.639	Sesquiterpenoids	0.458	Bisabolane sesquiterpenoids	0.593	Benzenoids	0.955	Benzene and substituted derivatives	0.796					Benzene and substituted derivatives	0.796	Organic compounds; Alcohols and polyols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	243.137	446	7.431	707667019246767255	707666535073057398	1520	
1	C8H19NO4S	[M + H3N + H]+	C8H23N2O4S+	Fatty acids	0.912	Fatty acyls	0.617	Fatty alcohols	0.455	Organic acids and derivatives	0.905	Organic sulfonic acids and derivatives	0.500	Organosulfonic acids and derivatives	0.500			Organosulfonic acids and derivatives	0.500	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Sulfonyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243.137	446	7.434	707667041333973355	707666535047891570	1519	
1	C16H36N2O3P	[M - H2O + H]+	C16H35N2O2P+	Fatty acids	0.332	Fatty amides	0.216	N-acyl amines	0.103	Lipids and lipid-like molecules	0.665	Fatty Acyls	0.563	Fatty amides	0.652			Fatty amides	0.652	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organophosphorus compounds; Organic phosphonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Organic phosphonic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.242	447	7.444	707667053740724993	707666534913673818	1513	
1	C18H41FN3	[M + Na]+	C18H41FN3Na+	Alkaloids	0.982	Pseudoalkaloids (transamidation)	0.647	Phenylalanine-derived alkaloids	0.055	Benzenoids	0.915	Benzene and substituted derivatives	0.871	Halobenzenes	0.891	Fluorobenzenes	0.906	Fluorobenzenes	0.906	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Dialkylamines; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Cyclohexylamines; Aryl halides; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	341.318	447	7.444	707667010673609236	707666534934645342	1514	
1	C18H30O2	[M + H]+	C18H31O2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.950	Unsaturated fatty acids	0.976	Lipids and lipid-like molecules	0.987	Fatty Acyls	0.984	Lineolic acids and derivatives	0.707			Lineolic acids and derivatives	0.707	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	279.233	447	7.448	707667021285199083	707666535274384026	1529	
1	C14H33NO2P	[M + H]+	C14H34NO2P+	Alkaloids	0.748	Pseudoalkaloids (transamidation)	0.571	Pyridine alkaloids	0.090	Organoheterocyclic compounds	0.605	Azacyclic compounds	0.567					Azacyclic compounds	0.567	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279.233	447	7.450	707667030068072179	707666535001754218	1517	
1	C16H36N2O3P	[M - H2O + H]+	C16H35N2O2P+	Alkaloids	0.344	Pseudoalkaloids (transamidation)	0.255	Phenylalanine-derived alkaloids	0.047	Organic acids and derivatives	0.820	Organic phosphonic acids and derivatives	0.688					Organic phosphonic acids and derivatives	0.688	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.242	447	7.451	707667006634494169	707666534980782694	1516	
1	C20H40O2	[M + H3N + H]+	C20H44NO2+	Fatty acids	0.939	Fatty acyls	0.463	Fatty alcohols	0.740	Lipids and lipid-like molecules	0.943	Fatty Acyls	0.880	Fatty alcohols	0.694	Long-chain fatty alcohols	0.564	Long-chain fatty alcohols	0.564	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Fatty alcohols; Long-chain fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	330.338	447	7.452	707667053505843962	707666535119194750	1522	
1	C14H33NO2P	[M + H3N + H]+	C14H37N2O2P+	Alkaloids	0.298	Pseudoalkaloids (transamidation)	0.393	Menthane monoterpenoids	0.023	Organic nitrogen compounds	0.949	Organonitrogen compounds	0.867					Organonitrogen compounds	0.867	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.260	447	7.452	707667002385663737	707666534959811170	1515	
1	C14H33NO2P	[M + H3N + H]+	C14H37N2O2P+	Alkaloids	0.324	Pseudoalkaloids (transamidation)	0.418	Menthane monoterpenoids	0.023	Organic nitrogen compounds	0.950	Organonitrogen compounds	0.869					Organonitrogen compounds	0.869	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	296.260	447	7.454	707667003476182934	707666535026920046	1518	
1	C14H33NO2P	[M + H]+	C14H34NO2P+	Alkaloids	0.745	Pseudoalkaloids (transamidation)	0.574	Pyridine alkaloids	0.089	Organoheterocyclic compounds	0.599	Azacyclic compounds	0.561					Azacyclic compounds	0.561	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279.233	447	7.454	707667018567289909	707666535144360578	1523	
