structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.165	0.165	-111.183	1.000	0.000	18.371	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	PKBZKRDRVZZFTI	InChI=1S/C5H8N2O3S2/c1-3(8)5-7-2-4(11-5)12(6,9)10/h2,9-10H,6H2,1H3	1-[5-[Amino(dihydroxy)-lambda4-sulfanyl]-1,3-thiazol-2-yl]ethanone	CC(=O)C1=NC=C(S1)S(N)(O)O	0.100	153590492	PUBCHEM:(153590492)	2	190.994	416	6.934	707666984203354466	707666531767945250	1371	
1	1	0.429	0.464	-54.764	1.000	0.333	200.923	C18H30O	[M + H3N + H]+	C18H34NO+	LTUMRKDLVGQMJU	InChI=1S/C18H30O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h9,11,13H,6-8,10,12,14H2,1-5H3	Farnesylacetone	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	5.600	21608263;129203804;1711942;1711943;1711944;1711945;88849727;61206	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0034495);TeroMol:(TKC073954 TKC016723);SUPERNATURAL:(SN0215225);MESH:(61206 1711942 1711945 88849727);FooDB:(FDB012988);PUBCHEM:(21608263 129203804 1711942 1711943 1711944 1711945 88849727 61206);COCONUT:(CNP0243354);NORMAN:(NS00013299 NS00080196 NS00102096);METACYC:(CPD-12898);CHEBI:(176714 67252);DSSTox:(DTXSID5061087 DTXSID50883648);LOTUS:(Q72478077 Q27266341 Q27135719);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(LTUMRKDLVGQMJU-UHFFFAOYSA-N)	138440607870	280.265	417	6.945	707666961809963286	707666531411429346	1355	
1	1	0.228	0.228	-349.942	0.990	0.324	20.467	C20H35NO3	[M - H2O + H]+	C20H34NO2+	UGVCHIUURWYSNO	InChI=1S/C20H35NO3/c1-2-3-4-13-16-19(22)21-18-15-12-10-8-6-5-7-9-11-14-17-20(23)24/h2-6,8,10-18H2,1H3,(H,21,22)(H,23,24)	13-n-Heptanamidotridec-5-ynoic acid	CCCCCCC(=O)NCCCCCCCC#CCCCC(=O)O	5.200	44235174	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(44235174);PUBMED:(null)	16777282	320.258	417	6.951	707666965089909321	707666531478538222	1358	
1	2	0.604	0.604	-90.434	0.421	0.333	64.049	C18H37NO2	[M + H]+	C18H38NO2+	WWUZIQQURGPMPG	InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h14-15,17-18,20-21H,2-13,16,19H2,1H3	Sphingoid	CCCCCCCCCCCCCC=CC(C(CO)N)O	5.300	86289431;102601622;6604741;87700059;5280335;5326412;5353955;5496506;129856538;129887207;137700207;56610175;56846184;10086129;25246036;60128164;165435998;153693953;54453873;131846122;11001179;11055783;11130338;140252818;45040415;1104;31270;123484476;444299;447699;46878424;12359050;12359052;12359053;12359056;91427256;133687152;164885683;57351389;57369453	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000252 HMDB0062807 HMDB0245021);MiMeDB:(MMDBc0000780);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(31270 5280335 1104);LIPIDMAPS:(LMSP01010001);SUPERNATURAL:(SN0422150);MESH:(5280335);FooDB:(FDB005463);PUBCHEM:(86289431 102601622 6604741 87700059 5280335 5326412 5353955 5496506 129856538 129887207 137700207 56610175 56846184 10086129 25246036 60128164 165435998 153693953 54453873 131846122 11001179 11055783 11130338 140252818 45040415 1104 31270 123484476 444299 447699 46878424 12359050 12359052 12359053 12359056 91427256 133687152 164885683 57351389 57369453);GNPS:(CCMSLIB00003139897);COCONUT:(CNP0149684);NORMAN:(NS00014837 NS00070383 NS00076876 NS00079158);METACYC:(SPHINGOSINE);CHEBI:(57756 46964 46967 16393 26743 46962 166486 45719 77956 46965);KEGG:(C00319);DSSTox:(DTXSID001319026 DTXSID90861763);LOTUS:(Q27120737 Q46298);YMDB:(YMDB00190);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590600046	300.291	417	6.951	707666960887216329	707666531566618622	1362	
1	1	0.057	0.057	-190.563	0.999	0.997	22.389	C15H31FO2	[M + H3N + H]+	C15H35FNO2+	WWAUOPIVULMICN	InChI=1S/C15H31FO2/c1-3-5-6-7-8-9-10-11-12-13-14(16)18-15(17)4-2/h14-15,17H,3-13H2,1-2H3	1-(1-Fluorododecoxy)propan-1-ol	CCCCCCCCCCCC(OC(CC)O)F	6.500	142629608	PUBCHEM:(142629608)	2	280.265	417	6.952	707666958932670550	707666531457566698	1357	
1	1	0.299	0.400	-80.914	1.000	0.333	214.720	C18H30O2	[M + H3N + H]+	C18H34NO2+	CUXYLFPMQMFGPL	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h5-10H,2-4,11-17H2,1H3,(H,19,20)	Alpha-Esa	CCCCC=CC=CC=CCCCCCCCC(=O)O	5.863	5281126;5281115;5282820;5312498;5322021;5385589;42433500;129649796;129717446;134688634;160046675;140536340;25201110;25244346;25244650;92528561;93077;12309425;132891588;132891589	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030963 HMDB0248208);BloodExposome:(93077 5282820 5281115 12309425 5385589 5281126);LIPIDMAPS:(LMFA01030146 LMFA01030147 LMFA01030148 LMFA01030347 LMFA01030883 LMFA01030923);SUPERNATURAL:(SN0056288);MESH:(93077 5281126 5282820 5385589 12309425);FooDB:(FDB012466);PUBCHEM:(5281126 5281115 5282820 5312498 5322021 5385589 42433500 129649796 129717446 134688634 160046675 140536340 25201110 25244346 25244650 92528561 93077 12309425 132891588 132891589);COCONUT:(CNP0242263);NORMAN:(NS00018678 NS00080307 NS00080339 NS00084798);METACYC:(CPD-8229 CPD-8231);CHEBI:(180184 10275 38384 8638 38382 38383 180171);KEGG:(C08364 C08315);DSSTox:(DTXSID00870604 DTXSID00897457 DTXSID10897463 DTXSID901016803 DTXSID901026854);LOTUS:(Q104970576 Q104970574 Q646902 Q27117716 Q27117708 Q201502 Q104970581 Q2823242 Q2712733);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(CUXYLFPMQMFGPL-UHFFFAOYSA-N)	140449679742	296.260	417	6.953	707666991061042186	707666531545647098	1361	
1	3	0.117	0.117	-242.562	0.260	0.272	7.190	C27H41NO3	[M + H3N + H]+	C27H45N2O3+	GUZJOYUPXPLIPY	InChI=1S/C27H41NO3/c1-15-11-23(28-14-15)25(31)16(2)19-5-6-20-18-13-24(30)22-12-17(29)7-9-27(22,4)21(18)8-10-26(19,20)3/h15-22,29H,5-14H2,1-4H3	7-hydroxy-9a,11a-dimethyl-1-[1-(3-methyl-3,4-dihydro-2H-pyrrol-5-yl)-1-oxopropan-2-yl]-hexadecahydro-1H-cyclopenta[a]phenanthren-5-one	CC1CC(=NC1)C(=O)C(C)C2CCC3C2(CCC4C3CC(=O)C5C4(CCC(C5)O)C)C	4.300	162936161;162936162;162936163;162936164;162936165;10094067;10251938	COCONUT:(CNP0206284);SUPERNATURAL:(SN0116017);PUBCHEM:(162936161 162936162 162936163 162936164 162936165 10094067 10251938);LOTUS:(Q105020868 Q105020864 Q105020874)	271581186	445.343	417	6.954	707666988515099509	707666531524675574	1360	
1	1	0.055	0.055	-315.125	0.932	0.333	83.006	C15H24N2O6S	[M - H2O + H]+	C15H23N2O5S+	DAOGIXQIHLEQMN	InChI=1S/C15H24N2O6S/c1-4-24(20,21)17-8-5-15(6-9-17)12(11(2)14(19)23-15)13(18)16-7-10-22-3/h4-10H2,1-3H3,(H,16,18)	8-(ethylsulfonyl)-N-(2-methoxyethyl)-3-methyl-2-oxo-1-oxa-8-azaspiro[4.5]dec-3-ene-4-carboxamide	CCS(=O)(=O)N1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NCCOC	-0.600	50789905	SUPERNATURAL:(SN0060603);PUBCHEM:(50789905)	1048578	343.133	417	6.958	707667004365375455	707666531679864850	1367	
1	1	0.044	0.044	-399.522	1.000	1.000	60.528	C19H31N3O3S2	[M + K]+	C19H31KN3O3S2+	HRLNHUBMBYQYCC	InChI=1S/C19H31N3O3S2/c1-4-5-6-7-8-11-26-27-18(9-10-23)15(2)22(14-24)13-17-12-20-16(3)21-19(17)25/h12,14,23H,4-11,13H2,1-3H3,(H,20,21,25)	N-[(E)-3-(heptyldisulfanyl)-5-hydroxypent-2-en-2-yl]-N-[(2-methyl-6-oxo-1H-pyrimidin-5-yl)methyl]formamide	CCCCCCCSSC(=C(C)N(CC1=CN=C(NC1=O)C)C=O)CCO	2.100	14580621;3069446	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(14580621 3069446)	67108866	452.145	418	6.959	707667056920007576	707666531637921802	1365	
1	2	0.054	0.054	-375.569	0.029	0.333	151.371	C15H24N2O6S	[M - H2O + H]+	C15H23N2O5S+	DAOGIXQIHLEQMN	InChI=1S/C15H24N2O6S/c1-4-24(20,21)17-8-5-15(6-9-17)12(11(2)14(19)23-15)13(18)16-7-10-22-3/h4-10H2,1-3H3,(H,16,18)	8-(ethylsulfonyl)-N-(2-methoxyethyl)-3-methyl-2-oxo-1-oxa-8-azaspiro[4.5]dec-3-ene-4-carboxamide	CCS(=O)(=O)N1CCC2(CC1)C(=C(C(=O)O2)C)C(=O)NCCOC	-0.600	50789905	SUPERNATURAL:(SN0060603);PUBCHEM:(50789905)	1048578	343.133	418	6.961	707667013118888613	707666531616950278	1364	
1	1	0.154	0.154	-114.828	1.000	0.500	113.431	C30H48O2	[M - H2O + H]+	C30H47O+	JYDNKGUBLIKNAM	InChI=1S/C30H48O2/c1-19(2)20-10-15-30(18-31)17-16-28(6)21(25(20)30)8-9-23-27(5)13-12-24(32)26(3,4)22(27)11-14-29(23,28)7/h20-23,25,31H,1,8-18H2,2-7H3	Betulone	CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)CO	8.000	58984484;146609305;163697474;144722535;162884655;162884656;15038286;10411004;159340839;159340841;59844543;12137740;24852171	COCONUT:(CNP0150928);TeroMol:(TKC142315 TKC057412 TKC142316 TKC142314);CHEBI:(67824);SUPERNATURAL:(SN0178469);PUBCHEM:(58984484 146609305 163697474 144722535 162884655 162884656 15038286 10411004 159340839 159340841 59844543 12137740 24852171);LOTUS:(Q105136942 Q104399362 Q27136300);PUBMED;KNAPSACK:(JYDNKGUBLIKNAM-UHFFFAOYSA-N)	279969906	423.360	418	6.962	707666991207842862	707666531705030678	1368	
1	3	0.022	0.022	-445.733	0.215	0.298	60.544	C25H19FN2O4S	[M + H3N + H]+	C25H23FN3O4S+	GPXQUPCJIJBXHJ	InChI=1S/C25H19FN2O4S/c26-20-10-13-22(14-11-20)33(31,32)28-23-16-21(12-15-24(23)29)27-25(30)19-8-6-18(7-9-19)17-4-2-1-3-5-17/h1-16,28-29H,(H,27,30)	N-[3-[(4-Fluorophenyl)sulfonylamino]-4-hydroxyphenyl]-4-phenylbenzamide	C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)O)NS(=O)(=O)C4=CC=C(C=C4)F	4.700	138005721	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(138005721)	67108866	480.140	418	6.962	707667157671388844	707666531658893326	1366	
1	3	0.021	0.021	-365.881	0.094	0.331	56.904	C22H19F3N4O4	[M + H3N + H]+	C22H23F3N5O4+	GKHFHUQXDKVBTH	InChI=1S/C22H19F3N4O4/c23-22(24,25)32-16-8-6-14(7-9-16)13-29-17(10-11-19(29)30)21-27-18(28-33-21)12-26-20(31)15-4-2-1-3-5-15/h1-9,17H,10-13H2,(H,26,31)	N-[[5-[(2S)-5-oxo-1-[[4-(trifluoromethoxy)phenyl]methyl]pyrrolidin-2-yl]-1,2,4-oxadiazol-3-yl]methyl]benzamide	C1CC(=O)N(C1C2=NC(=NO2)CNC(=O)C3=CC=CC=C3)CC4=CC=C(C=C4)OC(F)(F)F	3.100	145872554	SUPERNATURAL:(SN0107984);PUBCHEM:(145872554)	1048578	478.169	418	6.968	707667010757495323	707666531746973726	1370	
1	1	0.296	0.323	-79.755	1.000	0.500	161.818	C12H18O4	[M - H2O + H]+	C12H17O3+	MQTHRHQDRZPYGH	InChI=1S/C12H18O4/c1-11(2,15)5-4-8-6-10(14)12(3,16)7-9(8)13/h4-6,9,13,15-16H,7H2,1-3H3	Acremine A	CC1(CC(C(=CC1=O)C=CC(C)(C)O)O)O	-0.700	156023474;101747816;11447472;25750965;49788510;72965283	COCONUT:(CNP0227145);CHEBI:(182335);SUPERNATURAL:(SN0232868);PUBCHEM:(156023474 101747816 11447472 25750965 49788510 72965283);LOTUS:(Q77514890);PUBMED:(null)	271581282	209.118	419	6.980	707666981502222418	707666531809888298	1373	
1	1	0.141	0.141	-130.628	0.657	0.500	132.116	C18H30O6	[M - H2O + H]+	C18H29O5+	BANLNYYTSYHBAP	InChI=1S/C18H30O6/c1-4-7-10-22-16(19)13-15(18(21)24-12-9-6-3)14-17(20)23-11-8-5-2/h13H,4-12,14H2,1-3H3	1,2,3-tributyl prop-1-ene-1,2,3-tricarboxylate	CCCCOC(=O)CC(=CC(=O)OCCCC)C(=O)OCCCC	3.800	6538445;5370335;94813	COCONUT:(CNP0282524);NORMAN:(NS00047168);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0020339);PUBCHEM:(6538445 5370335 94813);DSSTox:(DTXSID001016725 DTXSID50864093);LOTUS:(Q81986361 Q63391980);PUBMED:(null)	137777905730	325.203	419	6.981	707666998338160118	707666531835054126	1374	
1	2	0.013	0.013	-109.617	0.032	1.000	169.604	C12H27BO6	[M + H3N + H]+	C12H31BNO6+	NDRRIWRRYCMFKC	InChI=1S/C12H27BO6/c1-4-7-10-14-17-13(18-15-11-8-5-2)19-16-12-9-6-3/h4-12H2,1-3H3	Tributoxy borate	B(OOCCCC)(OOCCCC)OOCCCC	4.891	54105831	PUBCHEM:(54105831)	2	295.229	420	6.999	707666985444868562	707666531897968698	1377	
1	1	0.443	0.443	-62.750	1.000	0.500	229.988	C18H30O3	[M + H]+	C18H31O3+	VGLABFRUPBCSOM	InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h5-6,8,11H,2-4,7,9-10,12-16H2,1H3,(H,20,21)	9-Oxo-11,13-octadecadienoic acid	CCCCC=CC=CCC(=O)CCCCCCCC(=O)O	4.900	101056543;134812248	LIPIDMAPS:(LMFA01060231);PUBCHEM:(101056543 134812248)	2147483650	295.229	420	7.000	707666965710666352	707666531876997174	1376	
1	1	0.322	0.397	-158.084	0.832	0.500	138.641	C21H36O5	[M - H2O + H]+	C21H35O4+	JQIUXUDRBWTUPQ	InChI=1S/C21H36O5/c1-2-3-4-5-6-8-11-14-19(23)15-12-9-7-10-13-16-21(25)26-18-20(24)17-22/h6,8,11,14,20,22,24H,2-5,7,9-10,12-13,15-18H2,1H3	2,3-dihydroxypropyl 9-oxooctadeca-10,12-dienoate	CCCCCC=CC=CC(=O)CCCCCCCC(=O)OCC(CO)O	4.300	102141127;162989789;162989790;162989791;162989792;156963853;25105725	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0262723);HMDB:(HMDB0260488);SUPERNATURAL:(SN0172408);PUBCHEM:(102141127 162989789 162989790 162989791 162989792 156963853 25105725);LOTUS:(Q105133504 Q105133502 Q105133506 Q105133503)	288358410	351.255	420	7.000	707666984392098172	707666531856025650	1375	
1	1	0.014	0.014	-167.358	0.950	0.500	29.397	C15H29FO3	[M + H]+	C15H30FO3+	JIBHSPFQOLQXMF	InChI=1S/C15H29FO3/c1-2-14(16)12-10-8-6-4-3-5-7-9-11-13-19-15(17)18/h14H,2-13H2,1H3,(H,17,18)	12-Fluorotetradecyl carbonate	CCC(CCCCCCCCCCCOC(=O)O)F	6.200	154502761;53956563	PUBCHEM:(154502761 53956563)	2	277.218	420	7.002	707666975881854596	707666532137044070	1388	
1	2	0.063	0.063	-275.158	0.220	0.153	5.927	C23H27NO2	[M - H2O + H]+	C23H26NO+	HDVCAVADDPJAAK	InChI=1S/C23H27NO2/c1-24-19-13-8-14-20(24)16-21(15-19)26-23(25)22(17-9-4-2-5-10-17)18-11-6-3-7-12-18/h2-7,9-12,19-22H,8,13-16H2,1H3	N-Methyl-norgranatan-3-ol beta-diphenylacetyl ester [German]	CN1C2CCCC1CC(C2)OC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4	5.045	16798	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(16798);DSSTox:(DTXSID30945591)	137506062338	332.200	420	7.002	707666999235741223	707666531981854794	1381	
1	1	0.018	0.018	-169.247	1.000	0.500	40.646	C15H29FO3	[M + H3N + H]+	C15H33FNO3+	JIBHSPFQOLQXMF	InChI=1S/C15H29FO3/c1-2-14(16)12-10-8-6-4-3-5-7-9-11-13-19-15(17)18/h14H,2-13H2,1H3,(H,17,18)	12-Fluorotetradecyl carbonate	CCC(CCCCCCCCCCCOC(=O)O)F	6.200	154502761;53956563	PUBCHEM:(154502761 53956563)	2	294.245	420	7.003	707666972576742679	707666532158015594	1389	
1	1	0.074	0.074	-441.041	1.000	0.154	9.144	C20H31NO3	[M - H2O + H]+	C20H30NO2+	VAPPWLUSZRLUPV	InChI=1S/C20H31NO3/c1-17-9-5-14-18(2)7-4-8-19(3,16(22)23)13(18)6-10-20(14,12-17)11-15(17)21-24/h13-14,24H,4-12H2,1-3H3,(H,22,23)	(1R,4S,5R,9S,10R,13S,14Z)-14-hydroxyimino-5,9,13-trimethyltetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid	CC12CCC3C4(CCCC(C4CCC3(C1)CC2=NO)(C)C(=O)O)C	4.600	9572415;101868549;46227077;44590397	TeroMol:(TKC107140 TKC079231 TKC097165 TKC079230);PUBCHEM:(9572415 101868549 46227077 44590397);PUBMED	8388674	316.226	420	7.003	707666980805967922	707666531960883270	1380	
1	1	0.329	0.645	-313.313	0.547	0.115	43.868	C23H27NO2	[M - H2O + H]+	C23H26NO+	HGGHYEFHTTXEIQ	InChI=1S/C23H27NO2/c1-4-5-10-15-24-17(2)23(19-12-7-8-13-20(19)24)21(25)16-18-11-6-9-14-22(18)26-3/h6-9,11-14H,4-5,10,15-16H2,1-3H3	2-(2-methoxyphenyl)-1-(2-methyl-1-pentyl-1H-indol-3-yl)ethanone	CCCCCN1C(=C(C2=CC=CC=C21)C(=O)CC3=CC=CC=C3OC)C	5.400	44397559	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(44397559);DSSTox:(DTXSID301173570);PUBMED:(null)	137455730754	332.200	420	7.004	707666965035383345	707666532111878242	1387	
1	1	0.160	0.474	-160.056	0.997	0.333	141.414	C20H35NO2	[M + H3N + H]+	C20H39N2O2+	HBJXRRXWHSHZPU	InChI=1S/C20H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h3-4,6-7,9-10,22H,2,5,8,11-19H2,1H3,(H,21,23)	Alpha-Lea	CCC=CCC=CCC=CCCCCCCCC(=O)NCCO	5.000	53394360;5283449;137699648;13912689;44373565	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0013624);BloodExposome:(5283449);LIPIDMAPS:(LMFA08040007);SUPERNATURAL:(SN0120988);MESH:(5283449);FooDB:(FDB029601);PUBCHEM:(53394360 5283449 137699648 13912689 44373565);GNPS:(CCMSLIB00003136213);COCONUT:(CNP0324768);NORMAN:(NS00016761);CHEBI:(89605);DSSTox:(DTXSID30694017);PUBCHEMANNOTATIONDRUG;PUBMED	140181246062	339.303	420	7.004	707666967635852093	707666532044769366	1384	
1	1	0.334	0.334	-120.375	1.000	0.500	176.291	C17H30O2	[M - H2O + H]+	C17H29O+	OIDILZDVQSVDKF	InChI=1S/C17H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-7,10-16H2,1H3,(H,18,19)	9-Heptadecynoic acid	CCCCCCCC#CCCCCCCCC(=O)O	6.096	5312624	CHEBI:(190380);LIPIDMAPS:(LMFA01030485);PUBCHEM:(5312624)	2147483682	249.223	420	7.004	707666970139851889	707666532023797842	1383	
1	1	0.115	0.130	-136.441	1.000	0.500	179.765	C17H30O2	[M - H2O + H]+	C17H29O+	OIDILZDVQSVDKF	InChI=1S/C17H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-7,10-16H2,1H3,(H,18,19)	9-Heptadecynoic acid	CCCCCCCC#CCCCCCCCC(=O)O	6.096	5312624	CHEBI:(190380);LIPIDMAPS:(LMFA01030485);PUBCHEM:(5312624)	2147483682	249.222	420	7.004	707666987093230290	707666531939911746	1379	
1	1	0.129	0.244	-103.263	0.995	0.500	13.908	C16H32	[M + H3N + H]+	C16H36N+	FIWKORYTHDYMGF	InChI=1S/C16H32/c1-2-3-4-5-6-7-8-9-10-13-16-14-11-12-15-16/h16H,2-15H2,1H3	Undecylcyclopentane	CCCCCCCCCCCC1CCCC1	8.400	138830	SUPERNATURAL:(SN0086971);PUBCHEM:(138830);DSSTox:(DTXSID00218087);LOTUS:(Q83094847)	137708437506	242.285	421	7.015	707666986082402845	707666532199958642	1391	
1	3	0.199	0.199	-146.866	0.299	0.333	52.093	C21H40O4	[M + H3N + H]+	C21H44NO4+	FIQPWWYQZYPWCG	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-13-16-19-25-21(24)18-15-12-10-11-14-17-20(22)23/h2-19H2,1H3,(H,22,23)	Dodecyl hydrogen azelate	CCCCCCCCCCCCOC(=O)CCCCCCCC(=O)O	7.500	9821139	NORMAN:(NS00040060);PUBCHEM:(9821139);DSSTox:(DTXSID00240601)	137439215618	374.328	421	7.018	707666958420965390	707666532178987118	1390	
1	1	0.148	0.148	-126.077	1.000	0.332	31.132	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	PKBZKRDRVZZFTI	InChI=1S/C5H8N2O3S2/c1-3(8)5-7-2-4(11-5)12(6,9)10/h2,9-10H,6H2,1H3	1-[5-[Amino(dihydroxy)-lambda4-sulfanyl]-1,3-thiazol-2-yl]ethanone	CC(=O)C1=NC=C(S1)S(N)(O)O	0.100	153590492	PUBCHEM:(153590492)	2	190.994	422	7.031	707666995288900877	707666532439034014	1402	
1	1	0.347	0.347	-95.088	1.000	0.500	153.252	C19H30O2	[M - H2O + H]+	C19H29O+	QGXBDMJGAMFCBF	InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-16,20H,3-11H2,1-2H3	Androtine	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O	4.203	118574610;101384496;124897014;67797989;6541182;6603721;6931620;6954104;156108981;163321893;163321894;5318140;5318590;16401171;134688936;134689068;163897462;163897463;23729586;7002085;7056348;7056470;7056471;7056472;7058137;7058148;124338920;124406580;124406581;144685598;144778705;162929610;162929611;162929612;6420080;6432531;6432554;5701989;59476911;66693019;76322307;76325933;16758042;16759306;89888779;56605132;126963739;56729943;70848855;70867481;91591334;25194011;25194106;25322973;133268989;736280;908626;129010252;143325132;143325143;129359754;129371050;129449076;129460659;141785439;141834015;54227498;131701265;121225299;121225311;123798158;132262880;68086858;1769120;1769123;68213430;24131069;11055399;11109055;11243255;166130508;11437899;70320590;70322138;10732277;10780013;149037439;225;5879;5880;10203;11303;247732;441302;91002940;12306761;12306765;12306767;12306769;12306774;12306775;1274488;11868646;11868647;11868648;11868649;11868766;11868767;11868768;11868769;11869362;11869363;11869364;11869365;11875890;11890326;11890327;11957461;49791162;164643675;90350203;90350276;54751781;57016141;71313408;71316349;57215542;57285837;44229240;44279170;73707504;44307864;138402771;2754097;2754130;2825511;24867471	PUBCHEMANNOTATIONBIO;HMDB:(HMDB0000031 HMDB0000365 HMDB0000490 HMDB0000546 HMDB0245800);MiMeDB:(MMDBc0031976);TeroMol:(TKC112745 TKC206754);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(247732 6420080 11055399 5879 225 57285837 5880 11957461 441302);LIPIDMAPS:(LMST02020001 LMST02020023 LMST02020059 LMST02020104);SUPERNATURAL:(SN0305070);MESH:(225 5879 5880 441302 6420080);FooDB:(FDB021881 FDB021984 FDB022072 FDB022109);PUBCHEM:(118574610 101384496 124897014 67797989 6541182 6603721 6931620 6954104 156108981 163321893 163321894 5318140 5318590 16401171 134688936 134689068 163897462 163897463 23729586 7002085 7056348 7056470 7056471 7056472 7058137 7058148 124338920 124406580 124406581 144685598 144778705 162929610 162929611 162929612 6420080 6432531 6432554 5701989 59476911 66693019 76322307 76325933 16758042 16759306 89888779 56605132 126963739 56729943 70848855 70867481 91591334 25194011 25194106 25322973 133268989 736280 908626 129010252 143325132 143325143 129359754 129371050 129449076 129460659 141785439 141834015 54227498 131701265 121225299 121225311 123798158 132262880 68086858 1769120 1769123 68213430 24131069 11055399 11109055 11243255 166130508 11437899 70320590 70322138 10732277 10780013 149037439 225 5879 5880 10203 11303 247732 441302 91002940 12306761 12306765 12306767 12306769 12306774 12306775 1274488 11868646 11868647 11868648 11868649 11868766 11868767 11868768 11868769 11869362 11869363 11869364 11869365 11875890 11890326 11890327 11957461 49791162 164643675 90350203 90350276 54751781 57016141 71313408 71316349 57215542 57285837 44229240 44279170 73707504 44307864 138402771 2754097 2754130 2825511 24867471);GNPS:(CCMSLIB00003137876 CCMSLIB00000084793);COCONUT:(CNP0199434);NORMAN:(NS00010906 NS00067046 NS00069543 NS00078040);METACYC:(3-ALPHA-HYDROXY-5-BETA-ANDROSTAN-17-ONE ANDROSTERONE CPD-13750);CHEBI:(28195 16032 89524 541975);KEGG:(C00523 C04373 C07635);DSSTox:(DTXSID001018919 DTXSID101010168 DTXSID20289698 DTXSID301016548 DTXSID3036525 DTXSID601024073 DTXSID801016531 DTXSID80858985);LOTUS:(Q115947907 Q5404598 Q5382412 Q422469);PUBCHEMANNOTATIONDRUG;PUBMED	141598923118	273.223	422	7.034	707666962317474145	707666532220930166	1392	
1	1	0.250	0.250	-102.640	0.958	0.333	73.189	C12H22O	[M + H3N + H]+	C12H26NO+	MRMCVCAJVDSTBJ	InChI=1S/C12H22O/c1-10(2)4-3-5-11-6-8-12(13)9-7-11/h10-11H,3-9H2,1-2H3	4-(4-Methylpentyl)cyclohexan-1-one	CC(C)CCCC1CCC(=O)CC1	3.600	18320302	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(18320302)	67108866	200.202	423	7.056	707666959113025628	707666532309010566	1396	
