formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C20H35NO3	[M - H2O + H]+	C20H34NO2+	Fatty acids	0.997	Spingolipids	0.876	Sphingoid bases	0.945	Lipids and lipid-like molecules	0.507							Lipids and lipid-like molecules	0.507	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.258	431	7.190	707666958429354027	707666533235951918	1438	
3	C36H72NO8P	[M - H2O + H]+	C36H71NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.998	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.973	Amino acids and derivatives	0.973	Amino acids and derivatives	0.973	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerolipids; Ethers; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Glycerol ethers; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	660.492	432	7.197	707666973038116210	707666533391141194	1445	
1	C5H11NOS2	[M - H2O + H]+	C5H10NS2+	Fatty acids	0.908	Fatty amides	0.704	Primary amides	0.716	Organosulfur compounds	0.991	Sulfenyl compounds	0.814					Sulfenyl compounds	0.814	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	148.026	432	7.199	707666965815523971	707666533412112718	1446	
2	C9H16N2O5S2	[M + H]+	C9H17N2O5S2+	Amino acids and Peptides	0.421	Small peptides	0.205	Menthane monoterpenoids	0.238	Organic oxygen compounds	1.000	Organooxygen compounds	0.909	Carbonyl compounds	0.800			Carbonyl compounds	0.800	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.060	432	7.199	707666988863226753	707666533487610202	1449	
3	C8H12N6O2S3	[M + K]+	C8H12KN6O2S3+	Amino acids and Peptides	0.250	Histidine alkaloids	0.066	Imidazole alkaloids	0.066	Organosulfur compounds	0.972	Thioethers	0.720	Aryl thioethers	0.757	Alkylarylthioethers	0.736	Alkylarylthioethers	0.736	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiadiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Carbonyl compounds; Aminothiadiazoles; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; 2-amino-1,3,4-thiadiazoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	358.982	432	7.199	707667045318562298	707666533462444374	1448	
1	C36H63N3O6	[M - H2O + H]+	C36H62N3O5+	Fatty acids	0.420	Linear polyketides	0.215	Open-chain polyketides	0.218	Lipids and lipid-like molecules	0.706	Fatty Acyls	0.695					Fatty Acyls	0.695	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	616.466	432	7.201	707666986665411241	707666533529553250	1451	
1	C15H29FO4	[M - H2O + H]+	C15H28FO3+	Fatty acids	0.713	Fatty Acids and Conjugates	0.493	Halogenated fatty acids	0.539	Lipids and lipid-like molecules	0.566							Lipids and lipid-like molecules	0.566	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	432	7.208	707666979073720156	707666533550524774	1452	
1	C34H59N3O5	[M - H2O + H]+	C34H58N3O4+	Alkaloids	0.274	Linear polyketides	0.133	Open-chain polyketides	0.110	Lipids and lipid-like molecules	0.507							Lipids and lipid-like molecules	0.507	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	572.439	433	7.209	707666975407898180	707666533655382386	1455	
1	C18H28O3	[M - H2O + H]+	C18H27O2+	Fatty acids	0.747	Octadecanoids	0.814	Other Octadecanoids	0.747	Lipids and lipid-like molecules	0.946	Fatty Acyls	0.884	Lineolic acids and derivatives	0.715			Lineolic acids and derivatives	0.715	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	433	7.210	707666969565232111	707666533575690602	1453	
1	C26H54O9	[M + H3N + H]+	C26H58NO9+	Fatty acids	0.933	Fatty acyls	0.498	Fatty alcohols	0.316	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.998	Polyethylene glycols	0.993	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	528.413	433	7.212	707666972912287053	707666533718296958	1458	
3	C18H32O	[M + H3N + H]+	C18H36NO+	Fatty acids	0.972	Fatty acyls	0.887	Fatty alcohols	0.792	Lipids and lipid-like molecules	0.850	Fatty Acyls	0.766	Fatty alcohols	0.599	Long-chain fatty alcohols	0.655	Long-chain fatty alcohols	0.655	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Carbonyl compounds; Long-chain fatty alcohols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	282.281	433	7.214	707666960056744118	707666533697325434	1457	
1	C18H35NO	[M + H3N + H]+	C18H39N2O+	Fatty acids	0.999	Fatty amides	0.997	Primary amides	0.993	Lipids and lipid-like molecules	0.708	Fatty Acyls	0.744	Fatty amides	0.731			Fatty amides	0.731	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.307	433	7.214	707666970844495062	707666533676353910	1456	
2	C11H23NO3S	[M + H3N + H]+	C11H27N2O3S+	Fatty acids	0.649	Fatty amides	0.627	Primary amides	0.638	Organic acids and derivatives	0.890	Carboxylic acids and derivatives	0.690					Carboxylic acids and derivatives	0.690	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267.174	433	7.214	707666964171356640	707666533063985422	1430	
1	C18H35NO	[M + H3N + H]+	C18H39N2O+	Fatty acids	0.992	Fatty amides	0.987	Primary amides	0.944	Lipids and lipid-like molecules	0.534	Fatty Acyls	0.505					Fatty Acyls	0.505	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.307	433	7.218	707666965895215765	707666533630216558	1454	
1	C15H29FO4	[M - H2O + H]+	C15H28FO3+	Fatty acids	0.725	Fatty Acids and Conjugates	0.511	Halogenated fatty acids	0.560	Lipids and lipid-like molecules	0.566							Lipids and lipid-like molecules	0.566	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	433	7.219	707666963714177444	707666533890263454	1466	
2	C18H15O4P	[M + H]+	C18H16O4P+	Shikimates and Phenylpropanoids	0.617	Flavonoids	0.019	Chalcones	0.009	Organic acids and derivatives	0.970	Organic phosphoric acids and derivatives	0.984	Phosphate esters	0.974	Aryl phosphates	0.959	Aryl phosphotriesters	0.982	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Aryl phosphates; Aryl phosphotriesters; Phenoxy compounds; Chemical entities	327.080	433	7.220	707666997360887225	707666533781211530	1461	
1	C20H42O6	[M + H3N + H]+	C20H46NO6+	Fatty acids	0.983	Fatty acyls	0.587	Fatty alcohols	0.423	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.998	Dialkyl ethers	0.998	Polyethylene glycols	0.969	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	396.334	433	7.222	707667000380786266	707666533823154578	1463	
1	C15H29FO4	[M - H2O + H]+	C15H28FO3+	Fatty acids	0.732	Fatty Acids and Conjugates	0.519	Halogenated fatty acids	0.571	Lipids and lipid-like molecules	0.563							Lipids and lipid-like molecules	0.563	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	433	7.223	707666988112446280	707666533932206502	1468	
3	C28H51N3O2	[M + Na]+	C28H51N3NaO2+	Fatty acids	0.977	Fatty amides	0.657	Primary amides	0.110	Organic acids and derivatives	0.969	Carboxylic acids and derivatives	0.948	Amino acids, peptides, and analogues	0.684	Amino acids and derivatives	0.684	Amino acids and derivatives	0.684	Organic compounds; Amino acids, peptides, and analogues; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	484.387	433	7.223	707666968566987650	707666533760240006	1460	
2	C11H23NO3S	[M + H3N + H]+	C11H27N2O3S+	Fatty acids	0.700	Fatty amides	0.650	Primary amides	0.639	Organic acids and derivatives	0.870	Carboxylic acids and derivatives	0.632					Carboxylic acids and derivatives	0.632	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267.174	434	7.237	707666975298846252	707666533911234978	1467	
1	C14H29N4O3P	[M - H2O + H]+	C14H28N4O2P+	Alkaloids	0.824	Pseudoalkaloids (transamidation)	0.443	Imidazole alkaloids	0.129	Organoheterocyclic compounds	0.738	Azoles	0.606					Azoles	0.606	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Azoles; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	315.195	434	7.241	707666975466618473	707666533508581726	1450	
1	C22H32O3	[M - H2O + H]+	C22H31O2+	Terpenoids	0.893	Sesterterpenoids	0.303	Ophiobolane sesterterpenoids	0.131	Lipids and lipid-like molecules	0.924	Prenol lipids	0.642					Prenol lipids	0.642	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	327.234	435	7.244	707666986560553617	707666533865097626	1465	
1	C14H28O2	[M + K]+	C14H28KO2+	Fatty acids	0.994	Fatty esters	0.986	Wax monoesters	0.979	Lipids and lipid-like molecules	0.808	Fatty Acyls	0.839	Fatty acid esters	0.603			Fatty acid esters	0.603	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	267.173	435	7.250	707666969129024444	707666533978343854	1470	
1	C20H28O4	[M - H2O + H]+	C20H27O3+	Terpenoids	0.822	Diterpenoids	0.427	Labdane diterpenoids	0.043	Lipids and lipid-like molecules	0.746							Lipids and lipid-like molecules	0.746	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	315.195	435	7.257	707666995578307891	707666533999315378	1471	
2	C2H8NO5P	[M - H2O + H]+	C2H7NO4P+	Amino acids and Peptides	0.262	Small peptides	0.151	Sphingoid bases	0.133	Organic acids and derivatives	0.976	Organic phosphonic acids and derivatives	0.652	Organic phosphonic acids	0.716			Organic phosphonic acids	0.716	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Monoalkylamines; Organic phosphonic acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	140.011	436	7.258	707666969909165099	707666533953178026	1469	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.919	Octadecanoids	0.903	Other Octadecanoids	0.914	Lipids and lipid-like molecules	0.968	Fatty Acyls	0.940	Lineolic acids and derivatives	0.845			Lineolic acids and derivatives	0.845	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.213	436	7.263	707666980067770293	707666534171281874	1479	
2	C13H14O	[M + H3N + H]+	C13H18NO+	Terpenoids	0.909	Sesquiterpenoids	0.632	Miscellaneous meroterpenoids	0.295	Benzenoids	0.842	Benzene and substituted derivatives	0.555					Benzene and substituted derivatives	0.555	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	204.140	437	7.283	707666968244026218	707666534062229950	1474	
2	C20H18O8	[M + H]+	C20H19O8+	Polyketides	0.547	Chromanes	0.216	Azaphilones	0.096	Benzenoids	0.987	Benzene and substituted derivatives	0.556					Benzene and substituted derivatives	0.556	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	387.109	437	7.286	707666999965550147	707666534129338826	1477	
1	C25H20N4O4	[M + H3N + H]+	C25H24N5O4+	Alkaloids	0.896	Anthranilic acid alkaloids	0.159	Quinazoline alkaloids	0.070	Organoheterocyclic compounds	0.999	Benzodioxoles	0.571					Benzodioxoles	0.571	Organic compounds; Organoheterocyclic compounds; Ethers; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Azoles; Acetals; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	458.184	437	7.287	707666989010027416	707666534150310350	1478	
1	C20H33NO3	[M - H2O + H]+	C20H32NO2+	Fatty acids	0.977	Spingolipids	0.633	Sphingoid bases	0.439	Lipids and lipid-like molecules	0.801	Fatty Acyls	0.706	Fatty amides	0.515			Fatty amides	0.515	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.242	437	7.290	707666989085524926	707666534108367302	1476	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.941	Unsaturated fatty acids	0.937	Lipids and lipid-like molecules	0.977	Fatty Acyls	0.955	Fatty acids and conjugates	0.942	Long-chain fatty acids	0.940	Long-chain fatty acids	0.940	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.260	438	7.296	707666970727054533	707666534238390750	1482	
1	C23H44NO7P	[M + H]+	C23H45NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.999	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.990	Amino acids and derivatives	0.990	Amino acids and derivatives	0.990	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478.296	438	7.299	707666965584837222	707666534213224922	1481	
1	C18H28O3	[M - H2O + H]+	C18H27O2+	Terpenoids	0.634	Octadecanoids	0.792	Phytane diterpenoids	0.861	Lipids and lipid-like molecules	0.916	Fatty Acyls	0.795	Fatty acids and conjugates	0.788	Long-chain fatty acids	0.631	Long-chain fatty acids	0.631	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	275.202	438	7.305	707666977156923059	707666534674598446	1502	
1	C18H28O3	[M + H]+	C18H29O3+	Fatty acids	0.815	Octadecanoids	0.821	Other Octadecanoids	0.790	Lipids and lipid-like molecules	0.950	Fatty Acyls	0.904	Lineolic acids and derivatives	0.735			Lineolic acids and derivatives	0.735	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	293.212	439	7.310	707666985516171748	707666534569740826	1497	
1	C16H28O3	[M + H]+	C16H29O3+	Fatty acids	0.986	Fatty Acids and Conjugates	0.421	Oxo fatty acids	0.418	Lipids and lipid-like molecules	0.642	Fatty Acyls	0.695					Fatty Acyls	0.695	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	269.212	439	7.312	707666980596252702	707666534326471150	1486	
1	C18H28O4	[M - H2O + H]+	C18H27O3+	Fatty acids	0.831	Fatty acyls	0.286	Fatty alcohols	0.364	Lipids and lipid-like molecules	0.610	Fatty Acyls	0.518					Fatty Acyls	0.518	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	291.195	439	7.312	707666977265974986	707666534393580026	1489	
1	C16H28O3	[M + H3N + H]+	C16H32NO3+	Fatty acids	0.939	Fatty esters	0.361	Lactones	0.301	Lipids and lipid-like molecules	0.542	Fatty Acyls	0.603					Fatty Acyls	0.603	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	286.239	439	7.312	707666959775725728	707666534372608502	1488	
1	C16H28O3	[M - H2O + H]+	C16H27O2+	Fatty acids	0.664	Sesquiterpenoids	0.314	Fatty alcohols	0.059	Lipids and lipid-like molecules	0.701	Fatty Acyls	0.587					Fatty Acyls	0.587	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	251.202	439	7.312	707666994450039984	707666534347442674	1487	
1	C28H43NO3	[M + H3N + H]+	C28H47N2O3+	Alkaloids	0.443	Pseudoalkaloids (transamidation)	0.393	Steroidal alkaloids	0.323	Lipids and lipid-like molecules	0.647							Lipids and lipid-like molecules	0.647	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459.358	439	7.314	707667004487010294	707666534456494598	1492	
1	C28H43NO3	[M + H3N + H]+	C28H47N2O3+	Alkaloids	0.667	Pseudoalkaloids (transamidation)	0.914	Steroidal alkaloids	0.199	Benzenoids	0.695	Benzene and substituted derivatives	0.759					Benzene and substituted derivatives	0.759	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459.358	439	7.315	707666999386736186	707666534481660426	1493	
4	C31H42N2O2	[M + H]+	C31H43N2O2+	Alkaloids	0.439	Pseudoalkaloids (transamidation)	0.207	Chalcones	0.169	Benzenoids	0.948	Benzene and substituted derivatives	0.870	Diphenylmethanes	0.549	Bisphenols	0.533	Bisphenols	0.533	Organic compounds; Phenols; Bisphenols; Organonitrogen compounds; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	475.332	439	7.316	707667027526323766	707666534590712350	1498	
1	C23H46O3S	[M + H3N + H]+	C23H50NO3S+	Fatty acids	0.797	Steroids	0.635	Fatty alcohols	0.249	Lipids and lipid-like molecules	0.944	Steroids and steroid derivatives	0.733	Hydroxysteroids	0.520			Hydroxysteroids	0.520	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxysteroids; Secondary alcohols; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	420.350	439	7.316	707667058316710860	707666534548769302	1496	
